Title,Date,Location,Description,ImageURL,User Name,Time_Zone,End_Date,Long_Lat
UTEP Miners at UNLV Rebels in Las Vegas,09/08/18 01:00 PM,"Star Nursery Field at Sam Boyd Stadium, 7000 East Russell Road, Las Vegas, Nevada 89122",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/287/251-2.jpeg_/unlv-rebels-51.jpeg,,PST,09/09/18 01:00 PM,"(36.0862778, -115.0167308)"
Air Force Academy Falcons at UNLV Rebels in Las Vegas,10/20/18 01:00 PM,"Star Nursery Field at Sam Boyd Stadium, 7000 East Russell Road, Las Vegas, Nevada 89122",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/287/251-2.jpeg_/unlv-rebels-51.jpeg,,PST,10/21/18 01:00 PM,"(36.0862778, -115.0167308)"
New Mexico Lobos at UNLV Rebels in Las Vegas,10/06/18 01:00 PM,"Star Nursery Field at Sam Boyd Stadium, 7000 East Russell Road, Las Vegas, Nevada 89122",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/287/251-2.jpeg_/unlv-rebels-51.jpeg,,PST,10/07/18 01:00 PM,"(36.0862778, -115.0167308)"
Nevada Wolf Pack at UNLV Rebels in Las Vegas,11/24/18 01:00 PM,"Star Nursery Field at Sam Boyd Stadium, 7000 East Russell Road, Las Vegas, Nevada 89122",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/287/251-2.jpeg_/unlv-rebels-51.jpeg,,PST,11/25/18 01:00 PM,"(36.0862778, -115.0167308)"
Prairie View A&M Panthers at UNLV Rebels in Las Vegas,09/15/18 01:00 PM,"Star Nursery Field at Sam Boyd Stadium, 7000 East Russell Road, Las Vegas, Nevada 89122",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/287/251-2.jpeg_/unlv-rebels-51.jpeg,,PST,09/16/18 01:00 PM,"(36.0862778, -115.0167308)"
LA Galaxy II at Las Vegas Lights FC in Las Vegas,09/08/18 08:00 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/016/270/652-4.jpeg_/la-galaxy-ii-52.jpeg,,PST,09/09/18 08:00 PM,"(36.0862778, -115.0167308)"
Ultimate Sumo League in Las Vegas,04/28/18 08:00 PM,"Park Theatre, 3770 South Las Vegas Boulevard, Las Vegas, Nevada 89109",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/039/890/287-5.jpeg_/ultimate-sumo-league-87.jpeg,,PST,04/29/18 08:00 PM,"(36.1037049, -115.174848)"
Ultimate Sumo League in Las Vegas,04/28/18 08:00 PM,"Park Theater at Monte Carlo Resort and Casino, 3770 Las Vegas Blvd South, Las Vegas, Nevada 89109",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/sports/sports_default_1.jpg,,PST,04/29/18 08:00 PM,"(36.1037049, -115.174848)"
San Antonio FC at Las Vegas Lights FC in Las Vegas,04/27/18 08:00 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/sports/sports_default_3.jpg,,PST,04/28/18 08:00 PM,"(36.17970390000001, -115.1310338)"
Bullring Racing - Hometown Heroes Night in Las Vegas,04/21/18 05:00 PM,"Las Vegas Motor Speedway, 7000 Las Vegas Boulevard, Las Vegas, Nevada 89115",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/sports/sports_default_1.jpg,,PST,04/22/18 05:00 PM,"(36.2722847, -115.0102761)"
